"","n","nevent","coef","se","hazard_ratio","hr_confint_lower","hr_confint_upper","p_value","p_adjusted"
"M1_macrophages_tumor_med_dist",76,60,0.2200436,0.1063913,1.24613101370996,1.0115869879902,1.53505582986489,0.0386168044054798,0.352121047620021
"Other_immune_vascular_med_dist",64,49,0.2684508,0.1298098,1.30793662622839,1.01412714572072,1.68686759391886,0.0386370132797913,0.352121047620021
"Non-leukocyte_derived_neural_cells_vascular_contact",33,27,-0.517263,0.2513185,0.596149977265949,0.364277886475592,0.975614520092489,0.0395712447680926,0.352121047620021
"Monocytes_vascular_med_dist",60,46,0.2657954,0.130235,1.30446819549097,1.01059533947738,1.68379687356112,0.0412616052327577,0.352121047620021
"B_cells_vascular_med_dist",60,47,0.2859685,0.1408906,1.33105048369213,1.00987651155998,1.75436835083952,0.0423849409172248,0.352121047620021
"Unidentified_assort",77,60,0.2663808,0.1332281,1.3052320195775,1.00527246655058,1.69469540011979,0.0455613334094916,0.364490667275933
"Other_immune_vascular_contact",64,49,-0.3225672,0.1626788,0.724287245445893,0.526548495866836,0.996284327148224,0.0473845145826766,0.365537683923505
"CD11b+_epithelial_region",58,43,0.2599495,0.1347457,1.29686459971344,0.995861430081344,1.68884720221821,0.0537077362485574,0.400030035506497
"CBX2",77,60,0.2657831,0.1414413,1.30445213080426,0.988628476287287,1.72116766042384,0.0602300379419082,0.427665961656588
"Other_immune_M1_contact",63,49,0.2593601,0.1386387,1.29610043487819,0.987709399078023,1.70077994484968,0.061377985237751,0.427665961656588
"CD4+_T_cells_vascular_med_dist",71,54,0.2453913,0.1388813,1.27812132689626,0.97354523083443,1.67798482754304,0.0772425921206362,0.521387496814294
"Lymphatic_endothelial_cells_M1_contact",30,27,-0.419363,0.2411953,0.657465519072553,0.409795447352297,1.05482115909827,0.0820900207218372,0.537316499270207
"Other_immune_tumor_med_dist",64,49,0.2236676,0.1310434,1.25065520318175,0.967371325801831,1.61689559688894,0.0878555128035509,0.553983410740722
"Monocytes_tumor_med_dist",61,47,0.2352499,0.1386568,1.26522494276981,0.964146074471506,1.66032326241057,0.0897658304440984,0.553983410740722
"CD8+_T_cells_prop",71,54,-0.2644607,0.1604475,0.767619799371051,0.560496617743181,1.05128226956838,0.099297409897799,0.595784459386794
"CD4+_T_cells_prop",72,55,-0.2748585,0.1704158,0.759679646772574,0.543966693491679,1.06093474586846,0.106772831022176,0.623322472994325
"CD4+_T_cells_vascular_contact",71,54,0.2260067,0.1420363,1.25358404801938,0.948968829555012,1.65597953958671,0.111566882491076,0.634169647844011
"Neuroepithelial_cells_tumor_contact",51,41,0.2475391,0.1576836,1.28086942470979,0.9403387671345,1.74471854239923,0.116450754831483,0.644958026758983
"Monocytes_prop",61,47,-0.3098964,0.2010485,0.733522963452636,0.494630542343832,1.08779359916339,0.123219181968944,0.659059650107184
"M2_macrophages_vascular_med_dist",36,27,-0.324666,0.2117429,0.722768714356759,0.477269264323271,1.09454903867241,0.125201227274114,0.659059650107184
"M2_macrophages_assort",24,18,0.4065642,0.2704743,1.50164961797807,0.88377241686374,2.55150707596858,0.132799643334564,0.659059650107184
"Other_immune_prop",64,49,-0.27815,0.1860083,0.757183228029563,0.525860406334948,1.09026356406093,0.13481952234538,0.659059650107184
"CD11c+_epithelial_vascular_contact",69,54,0.1854279,0.1241041,1.20373343214739,0.943827645535262,1.5352105678655,0.135141193813537,0.659059650107184
"Neutrophils_M1_contact",55,42,-0.35002,0.2355601,0.704673980678225,0.44409833305943,1.11814294736036,0.13730409377233,0.659059650107184
"CD11c_low_immune_prop",43,33,-0.3436677,0.2422401,0.709164562548989,0.441115011951828,1.1400980768032,0.15598459894416,0.732449421129099
"Tumor_M1_contact",76,60,0.1996811,0.1449513,1.22101334559563,0.919046850126679,1.62219541900081,0.168334853380515,0.771439960468602
"HLADR+_vascular_med_dist",51,40,0.2342213,0.171262,1.26392413050977,0.903529945371748,1.76807001900486,0.171431102326356,0.771439960468602
"Vascular_endothelial_cells_M1_med_dist",75,59,0.1746126,0.1315125,1.19078478489466,0.920215771774997,1.5409086079904,0.184268471624085,0.808465872463279
"M1_macrophages_tumor_contact",76,60,0.1699298,0.1292558,1.18522160178948,0.919976606489061,1.52694126724529,0.188618279111618,0.808465872463279
"M1_macrophages_prop",76,60,-0.2147447,0.1649169,0.806747395645978,0.583929063936888,1.11458976882149,0.192868853186447,0.808465872463279
"NK/NKT_assort",46,32,0.219038,0.1688803,1.24487860380773,0.894078846014788,1.73331775505698,0.194630673000419,0.808465872463279
"Other_immune_M1_med_dist",63,49,0.1796991,0.1417025,1.19685715811548,0.906619201388442,1.58000961675917,0.20474683799423,0.8290097401988
"Age",77,60,0.01524134,0.01208521,1.01535808074767,0.991590328380513,1.03969553013224,0.2072524350497,0.8290097401988
"Vascular_endothelial_cells_assort",76,59,0.1724943,0.1413966,1.18826500101289,0.900650491373915,1.56772657779629,0.2224906330684,0.861570867876026
"Non-leukocyte_derived_neural_cells_tumor_contact",33,27,0.2365532,0.1959213,1.26687491326266,0.862909482985227,1.85995411743754,0.22728242232487,0.861570867876026
"CD11c+_epithelial_M1_contact",70,55,0.1662598,0.1383454,1.1808798535117,0.900421609056337,1.54869365017934,0.22945134324496,0.861570867876026
"CD163+_cells_tumor_contact",76,59,0.1676997,0.1416952,1.18258140921608,0.89581811670384,1.56114144528496,0.236601630413907,0.861570867876026
"Other_immune_tumor_contact",64,49,0.1738711,0.1474441,1.18990218857624,0.891264505504595,1.58860496478194,0.238304999708426,0.861570867876026
"Lymphatic_endothelial_cells_prop",30,27,0.261728,0.2224301,1.29917311645417,0.840106105667816,2.00909239336564,0.239325241076674,0.861570867876026
"CD11c_low_immune_vascular_med_dist",43,33,0.1835562,0.1605001,1.20148250457746,0.877201731975669,1.64564222365873,0.252768236655565,0.875272456001131
"CD11b+_epithelial_prop",58,43,0.1391881,0.1236971,1.1493402856282,0.90189817456183,1.46466988117553,0.260489942162509,0.875272456001131
"CD163+_cells_tumor_med_dist",76,59,0.1268403,0.1142517,1.13523566525878,0.907475192919483,1.42016005035842,0.266920498330243,0.875272456001131
"B_cells_tumor_contact",61,48,0.1780607,0.16109,1.19489784677538,0.871386308403667,1.63851652299204,0.269008285009344,0.875272456001131
"Lymphatic_endothelial_cells_region",30,27,0.2468169,0.2249172,1.2799447769958,0.823647399807598,1.98902908276226,0.272480646382788,0.875272456001131
"BRCA_Mutation",53,40,0.366658,0.3346176,1.44290432013986,0.748876996648043,2.7801266247957,0.27318727522134,0.875272456001131
"CD163+_cells_region",76,59,-0.1549095,0.1432622,0.856492673734104,0.646812858789259,1.1341452016482,0.279563388913951,0.875272456001131
"CD163+_cells_prop",76,59,-0.1765151,0.165979,0.838186127740521,0.605422924689378,1.16043835818921,0.287565111090587,0.875272456001131
"Dendritic_cells_tumor_contact",29,24,-0.2787666,0.2655458,0.756716520472216,0.449676568299765,1.27340389231457,0.293815896858389,0.875272456001131
"CD11b_low_Neutrophils_vascular_contact",70,54,-0.1638467,0.1562505,0.84887216676796,0.624944803797225,1.15303615796946,0.294355062820445,0.875272456001131
"CD11b_low_Neutrophils_M1_med_dist",71,55,0.1306927,0.1259433,1.13961751010105,0.890340173966121,1.45868748519297,0.299404895517669,0.875272456001131
"M2_macrophages_tumor_contact",36,27,-0.2941257,0.2873077,0.745182793588547,0.424332273942174,1.30863813563261,0.30596245445323,0.875272456001131
"Vascular_endothelial_cells_prop",76,59,-0.1557691,0.1524882,0.855756734079277,0.634676073363937,1.15384779520765,0.307010074004259,0.875272456001131
"CD56+CD45-_assort",31,24,0.1971935,0.1951678,1.21797970263886,0.830831413015655,1.78553017230741,0.312313631500899,0.875272456001131
"CD8+_T_cells_M1_med_dist",70,54,0.1320678,0.1308483,1.14118566786553,0.883035273124265,1.47480487833064,0.312821203204923,0.875272456001131
"CD11c+_epithelial_prop",70,55,-0.1545524,0.1542903,0.856798561718585,0.633208319894031,1.15934006597685,0.316488899101896,0.875272456001131
"HLADR+_assort",46,35,0.1541187,0.1543631,1.16662934005341,0.862062603147514,1.57879951189643,0.31807730254688,0.875272456001131
"CD11b+_epithelial_vascular_contact",57,42,0.1573441,0.1584691,1.17039824560396,0.857915474945645,1.59669815187752,0.320758439612427,0.875272456001131
"Non-leukocyte_derived_neural_cells_assort",27,21,-0.2278855,0.2316609,0.796215433086645,0.505638851267077,1.25377829313693,0.325261740578181,0.875272456001131
"Non-leukocyte_derived_neural_cells_region",33,27,-0.2228972,0.2273709,0.800197137680537,0.512458282407253,1.24949772719892,0.326926231002967,0.875272456001131
"CD56+CD45-_prop",41,32,0.1714387,0.1753506,1.18701142216442,0.841775279096877,1.6738387920592,0.328227171000424,0.875272456001131
"ATF6",77,60,0.1221861,0.1262958,1.12996439396773,0.882188795591443,1.44733138531741,0.333314361989611,0.877946998277004
"Dendritic_cells_M1_contact",28,24,0.1705786,0.1786569,1.18599083667206,0.835618967980995,1.68327230300747,0.339687484104272,0.877946998277004
"Monocytes_M1_med_dist",61,47,0.1254019,0.1321727,1.13360390950089,0.874894565282432,1.46881450020307,0.342736239098912,0.877946998277004
"Neuroepithelial_cells_vascular_contact",51,41,-0.1230419,0.1306835,0.884226580074329,0.684424577746525,1.14235617821355,0.346435157637781,0.877946998277004
"Fibroblast_vascular_contact",74,57,-0.1263477,0.1351996,0.881308385586371,0.676154246414956,1.1487090033421,0.350032185690325,0.877946998277004
"CD11c+_epithelial_vascular_med_dist",69,54,0.1253515,0.135136,1.13354686163216,0.869784157798624,1.47729580493649,0.353617540972682,0.877946998277004
"CD4+_T_cells_region",72,55,-0.1520404,0.1676011,0.858953563723157,0.61845392343043,1.19297686809114,0.364324149598957,0.882825194591225
"CD56+CD45-_M1_contact",40,32,-0.1926854,0.213549,0.824741400449164,0.542680942190713,1.25340384143397,0.366897160800433,0.882825194591225
"Fibroblast_M1_med_dist",74,58,-0.1185377,0.1355191,0.888218338888763,0.681029079858214,1.15844071989197,0.381740694528446,0.882825194591225
"HLADR+_M1_contact",50,40,-0.1571454,0.1828127,0.854579797321352,0.597230817261791,1.22282140988327,0.390010662495033,0.882825194591225
"CD11c_low_immune_vascular_contact",43,33,-0.177211,0.2066681,0.837603064003352,0.558627213820702,1.25589816512767,0.391187050801118,0.882825194591225
"B_cells_prop",61,48,-0.1468744,0.1716521,0.863402403448349,0.616740850629449,1.20871466438385,0.392190478244563,0.882825194591225
"Neutrophils_assort",45,32,0.161343,0.1943799,1.1750879977418,0.802812177439712,1.71999359406893,0.406516240137034,0.882825194591225
"Non-leukocyte_derived_neural_cells_M1_contact",33,27,0.1323949,0.1632933,1.14155901387922,0.828901377233335,1.57214961630115,0.417492215922554,0.882825194591225
"CD11b_low_Neutrophils_M1_contact",71,55,-0.1176259,0.1452309,0.889028554791791,0.668797925688785,1.18177963907586,0.417984225180721,0.882825194591225
"M1_macrophages_region",76,60,-0.1202743,0.151547,0.886677203340734,0.658822658863441,1.19333549377376,0.427402946345431,0.882825194591225
"Tumor_assort",77,60,0.09885022,0.12473,1.10390094530698,0.864489516587534,1.40961489256678,0.42806129416427,0.882825194591225
"B_cells_vascular_contact",60,47,0.1367167,0.1747073,1.14650332517183,0.814074618142332,1.61467984056498,0.433892948262058,0.882825194591225
"H3K14Ace",77,60,-0.1007252,0.1291758,0.904181449342293,0.70194159829971,1.16468961992713,0.435536146110584,0.882825194591225
"Unidentified_vascular_med_dist",76,59,-0.1103463,0.1426701,0.895523995845406,0.677074116139725,1.18445412107502,0.439264124686851,0.882825194591225
"Unidentified_M1_med_dist",76,60,-0.1052814,0.136458,0.900071196092354,0.68884835391458,1.17606168822402,0.440392887918417,0.882825194591225
"M2_macrophages_M1_med_dist",36,27,-0.1572509,0.2039054,0.85448963168396,0.572983568408239,1.27429924855222,0.440591210704943,0.882825194591225
"CD56+CD45-_tumor_contact",41,32,-0.1519034,0.1970601,0.859071275036037,0.583836645010353,1.26405812635991,0.440796988140824,0.882825194591225
"CD11b_low_Neutrophils_tumor_contact",71,55,0.106669,0.1400852,1.11256592995398,0.845444347115706,1.46408566420394,0.446383530718944,0.882825194591225
"Dendritic_cells_M1_med_dist",28,24,-0.1665878,0.2188853,0.846548495684584,0.551234398304171,1.30007190725131,0.446613264771929,0.882825194591225
"M2_macrophages_prop",36,27,0.1292341,0.1707082,1.13795650779023,0.814364065983338,1.59013034552121,0.449021686303595,0.882825194591225
"CD11b+_epithelial_vascular_med_dist",57,42,0.1200295,0.1615125,1.12753009839231,0.821577265732821,1.54741881963663,0.457385487415823,0.882825194591225
"Fibroblast_region",75,58,-0.1092372,0.1471725,0.89651775915276,0.67187032240242,1.19627860567248,0.457942439821005,0.882825194591225
"HLADR+_region",51,40,0.1140041,0.1538977,1.12075676019256,0.828921560589514,1.51533724689706,0.458827542934445,0.882825194591225
"Non-leukocyte_derived_neural_cells_vascular_med_dist",33,27,0.1611193,0.2196089,1.17482510518797,0.763909203725285,1.80677758698176,0.463153238663286,0.882825194591225
"M2_macrophages_M1_contact",36,27,-0.1710788,0.2362325,0.84275517047915,0.530420106852817,1.33900707796211,0.468944955535678,0.882825194591225
"Unidentified_prop",77,60,0.08611446,0.119163,1.08993107487785,0.86291350317407,1.37667303109144,0.469888319831206,0.882825194591225
"Neuroepithelial_cells_M1_contact",51,41,-0.1007525,0.1405694,0.904156819221164,0.686421478020201,1.19095858728371,0.473531279142736,0.882825194591225
"B_cells_assort",43,32,0.1311503,0.1830207,1.14013909717109,0.796471732745068,1.63209453324589,0.473628828070642,0.882825194591225
"Lymphatic_endothelial_cells_vascular_med_dist",29,26,0.1401967,0.1958579,1.15050007361479,0.783740131281662,1.68888942464008,0.474109826724917,0.882825194591225
"CD8+_T_cells_tumor_med_dist",71,54,0.08886227,0.1258496,1.09293011330164,0.854021909013481,1.3986716499362,0.480126647629151,0.886225677353459
"Fibroblast_tumor_contact",75,58,0.09873547,0.1456788,1.10377427863416,0.829618238737405,1.46852805457667,0.497922838573327,0.886225677353459
"Unidentified_tumor_contact",77,60,-0.09371218,0.1389287,0.910544796452905,0.693497659324024,1.19552216968635,0.499971627114971,0.886225677353459
"NK/NKT_region",57,43,0.1052572,0.1561173,1.11099637420852,0.818135739978663,1.50868967481689,0.500172070376665,0.886225677353459
"Neutrophils_tumor_contact",56,42,-0.08423373,0.1255579,0.919216378812675,0.718691813171117,1.17568996278006,0.502299681151262,0.886225677353459
"CD11c+_epithelial_tumor_contact",70,55,-0.09922949,0.1485363,0.905534873695396,0.676816414805996,1.2115447993583,0.504102373174981,0.886225677353459
"NK/NKT_prop",57,43,-0.1215277,0.1821509,0.88556650960222,0.619689334608926,1.26551805740528,0.504656288492942,0.886225677353459
"NK/NKT_vascular_contact",56,42,-0.1073381,0.1646829,0.89822197222201,0.650437202376897,1.24040062350999,0.514538936555012,0.892368159102868
"Unidentified_tumor_med_dist",77,60,-0.08284202,0.1284906,0.920496553429089,0.715567777917066,1.18411411332867,0.519100745132774,0.892368159102868
"CD4+_T_cells_M1_contact",71,55,-0.09307145,0.1462508,0.911128396524311,0.68405450316883,1.21358013302644,0.524527034472154,0.892368159102868
"HLADR+_tumor_contact",51,40,-0.1197219,0.188198,0.887167094160472,0.613494962037084,1.28292080891376,0.524679426879927,0.892368159102868
"CD11c_low_immune_M1_contact",43,33,0.103916,0.1736599,1.10950722628697,0.789424352249516,1.55937206861578,0.549581272505618,0.92741839735323
"Fibroblast_assort",72,56,-0.08127092,0.1373564,0.92194388507385,0.70434667079108,1.20676445630164,0.554065597322506,0.927737744353964
"Monocytes_M1_contact",61,47,-0.08865047,0.1537542,0.915165397370622,0.677054702421239,1.23701630244855,0.564228232635964,0.928323781694573
"CD8+_T_cells_assort",63,48,0.08625477,0.1537551,1.09008401799483,0.806461022717963,1.47345393368543,0.574805716787295,0.928323781694573
"Lymphatic_endothelial_cells_assort",24,21,0.1446376,0.2603538,1.1556206752272,0.693747964399778,1.92499180328117,0.578523744585565,0.928323781694573
"Neutrophils_tumor_med_dist",56,42,0.07964267,0.1436995,1.08290004230663,0.817092279951984,1.4351775563179,0.579421092106451,0.928323781694573
"CD11b+_epithelial_tumor_contact",58,43,-0.08648447,0.1575762,0.917149793668332,0.673458958465528,1.24902005304444,0.583113842176582,0.928323781694573
"CD56+CD45-_region",41,32,0.09698864,0.1771472,1.10184785585684,0.778634603448683,1.55922777138214,0.584033049729246,0.928323781694573
"Fibroblast_tumor_med_dist",75,58,-0.06768733,0.1266051,0.934552635701822,0.729184357169266,1.19776106043712,0.592903194714535,0.928323781694573
"CD4+_T_cells_assort",68,52,-0.07442116,0.1397912,0.928280661287361,0.705811652267794,1.22087101190724,0.594467193765417,0.928323781694573
"Monocytes_assort",56,42,0.08356126,0.1570453,1.08715180710843,0.799121882910008,1.47899723055414,0.594667886416587,0.928323781694573
"Fibroblast_prop",75,58,0.06514973,0.123354,1.06731882382768,0.838098428440194,1.35923112732359,0.5973935447016,0.928323781694573
"Dendritic_cells_prop",29,24,-0.1279214,0.2472548,0.879922564850875,0.541976897877199,1.42859174102505,0.60490030760273,0.933274760301355
"Tumor_vascular_contact",76,59,0.06850006,0.1350067,1.07090068441191,0.821923361535471,1.39529830826496,0.611886242363027,0.937357647875275
"M2_macrophages_vascular_contact",36,27,0.116217,0.2349716,1.12323958728055,0.708702953879902,1.78024821757409,0.620882313114669,0.944440701639215
"Vascular_endothelial_cells_M1_contact",75,59,0.05643718,0.1212872,1.05806014373335,0.834200543941798,1.34199297265759,0.64170349750603,0.96928640182729
"Neuroepithelial_cells_tumor_med_dist",51,41,-0.07404659,0.1637157,0.92862842729201,0.673731656474449,1.27996175879192,0.651061680168329,0.970892025547871
"CD11c+_epithelial_region",70,55,-0.06143494,0.1361217,0.940414124533569,0.720198430758989,1.22796536044966,0.651756220853895,0.970892025547871
"Dendritic_cells_vascular_med_dist",29,24,-0.09189971,0.2146726,0.912196630378099,0.598906213824648,1.38937061140058,0.668583842875859,0.985924090872315
"CD11c_low_immune_tumor_contact",43,33,0.07172643,0.1701553,1.07436139359765,0.769686685489739,1.49963930234633,0.673364308765664,0.985924090872315
"CD163+_cells_assort",74,57,-0.05358911,0.1302364,0.947821472350864,0.734292550878354,1.22344362934738,0.680723740017621,0.985924090872315
"Lymphatic_endothelial_cells_M1_med_dist",30,27,0.07604958,0.192177,1.07901607248779,0.740366160487944,1.57256739546234,0.692306600624271,0.985924090872315
"Neuroepithelial_cells_assort",46,38,-0.05978852,0.1597147,0.941963723549692,0.688786759978739,1.28820080181418,0.708147093158157,0.985924090872315
"M2_macrophages_tumor_med_dist",36,27,-0.06968241,0.1875713,0.93268998178668,0.645767708739306,1.34709523308855,0.710266453243316,0.985924090872315
"M1_macrophages_assort",74,58,-0.05732009,0.1586238,0.944291758774087,0.691967008820905,1.28862635692426,0.717831273434191,0.985924090872315
"CD11b_low_Neutrophils_tumor_med_dist",71,55,0.04384492,0.1264217,1.04482031143638,0.815513641791511,1.33860358337095,0.728730511854996,0.985924090872315
"HLADR+_prop",51,40,0.0535767,0.1641161,1.05503790727211,0.764842867136504,1.45533812709593,0.744079258959386,0.985924090872315
"M1_macrophages_vascular_contact",75,59,0.03948939,0.1222971,1.04027945761362,0.818560116241823,1.32205482341529,0.746773038133198,0.985924090872315
"Neutrophils_vascular_med_dist",55,41,0.04802954,0.1535533,1.04920164859046,0.776522711490783,1.41763284333506,0.754442167570436,0.985924090872315
"Monocytes_tumor_contact",61,47,-0.03849252,0.1238869,0.962238903193263,0.754796996952272,1.2266923564312,0.756023485597666,0.985924090872315
"Dendritic_cells_assort",23,18,-0.07928601,0.26109,0.923775679178316,0.553766067595971,1.54101443800268,0.761376929520091,0.985924090872315
"Vascular_endothelial_cells_tumor_contact",76,59,0.03836798,0.1280378,1.0391135304661,0.808494365078178,1.33551571394479,0.764435573746048,0.985924090872315
"Unidentified_M1_contact",76,60,0.03660562,0.1242655,1.03728386052301,0.813060120251014,1.32334347793291,0.768317805518499,0.985924090872315
"CD56+CD45-_vascular_med_dist",41,32,-0.05693784,0.1987044,0.944652787123359,0.639933290321921,1.3944717390324,0.774460413829583,0.985924090872315
"Neutrophils_region",56,42,0.04657972,0.1700098,1.04768159356055,0.75078700550539,1.46198151198248,0.784097985134316,0.985924090872315
"Neuroepithelial_cells_M1_med_dist",51,41,-0.04250807,0.1560964,0.958382734413884,0.705780170236869,1.30139313111386,0.785376546899709,0.985924090872315
"CD163+_cells_vascular_contact",75,58,0.03177243,0.1206866,1.03228256071282,0.814835547201472,1.30775748408574,0.792347165156359,0.985924090872315
"CD163+_cells_M1_contact",75,59,-0.03552737,0.1380926,0.965096317460429,0.736251203550914,1.265072162169,0.79696874759701,0.985924090872315
"Tumor_region",77,60,-0.03573326,0.1413484,0.964897638069704,0.731417404242393,1.2729085287721,0.800420640017447,0.985924090872315
"HLADR+_vascular_contact",51,40,-0.03928877,0.1584256,0.961473020710138,0.704830966646143,1.31156321628755,0.804138206188929,0.985924090872315
"Lymphatic_endothelial_cells_tumor_med_dist",30,27,-0.04761329,0.1955289,0.953502444054502,0.649961038203138,1.39880217025218,0.807610131662767,0.985924090872315
"Monocytes_vascular_contact",60,46,-0.03135512,0.1344098,0.969131354007092,0.744685291305773,1.26122483186521,0.815544039207779,0.985924090872315
"CD56+CD45-_tumor_med_dist",41,32,0.04477337,0.1932373,1.04579082760941,0.716078942327865,1.52731548222405,0.816769908513501,0.985924090872315
"CD11b_low_Neutrophils_assort",69,53,0.0360097,0.1567673,1.03666590720806,0.762426911786479,1.40954652380959,0.818323666830811,0.985924090872315
"CD11c_low_immune_assort",30,22,0.05203437,0.2273264,1.05341195164714,0.674679704818863,1.64474599124181,0.818948837617751,0.985924090872315
"Fibroblast_vascular_med_dist",74,57,-0.02842956,0.1249604,0.971970761447298,0.7608283639541,1.24170865055372,0.820028378380692,0.985924090872315
"Unidentified_region",77,60,-0.02798496,0.1238164,0.972402992331305,0.762875273914456,1.23947860394399,0.821186073957558,0.985924090872315
"CD11b+_epithelial_M1_contact",58,43,-0.0342734,0.1565133,0.966307276124373,0.711034820810598,1.31322647578132,0.82666504436026,0.985924090872315
"Tumor_M1_med_dist",76,60,-0.02888461,0.1343472,0.97152856202494,0.74661897918368,1.26418932969294,0.829767540206498,0.985924090872315
"Lymphatic_endothelial_cells_vascular_contact",29,26,-0.04555412,0.2216863,0.955467890824864,0.61875168382251,1.47542045422407,0.837189990691691,0.985924090872315
"CD8+_T_cells_vascular_contact",70,53,-0.02656036,0.1327326,0.973789267116524,0.750728286562733,1.26312749063052,0.841399065536993,0.985924090872315
"CD163+_cells_vascular_med_dist",75,58,0.0245191,0.1246377,1.02482216273981,0.802706342981047,1.30839935977372,0.844044355242309,0.985924090872315
"CD56+CD45-_M1_med_dist",40,32,-0.037534,0.1916003,0.963161665138182,0.661620080885172,1.40213457842849,0.844690493022015,0.985924090872315
"CD8+_T_cells_region",71,54,-0.02690634,0.1382231,0.973452409993838,0.742435914823002,1.27635204009322,0.845660125577053,0.985924090872315
"CD11c_low_immune_tumor_med_dist",43,33,0.03077278,0.1588802,1.03125115478936,0.755310242622637,1.40800281029119,0.846422210463404,0.985924090872315
"Other_immune_region",64,49,0.0292427,0.158358,1.0296744627672,0.754927730505871,1.40441191445501,0.85349418270415,0.985924090872315
"CD4+_T_cells_tumor_contact",72,55,0.02267835,0.1233536,1.02293745754696,0.80324926308842,1.30271024218476,0.85413243005527,0.985924090872315
"Dendritic_cells_tumor_med_dist",29,24,-0.03558823,0.195536,0.965037585602548,0.657814906780614,1.41574405205169,0.855579982795554,0.985924090872315
"DUSP1",77,60,-0.02342557,0.1303131,0.976846673966274,0.756665054818916,1.261098842033,0.857338040022575,0.985924090872315
"NK/NKT_M1_contact",56,43,-0.02576623,0.1473112,0.974562886380157,0.730160480081401,1.30077270054898,0.861150229162761,0.985924090872315
"Fibroblast_M1_contact",74,58,0.02147385,0.1289016,1.02170607173572,0.793605676679371,1.31536772946167,0.867691819308278,0.985924090872315
"CD11c+_epithelial_assort",67,52,-0.02148685,0.1351185,0.978742343858244,0.751026589342931,1.27550287733384,0.873651295955479,0.985924090872315
"Neutrophils_vascular_contact",55,41,-0.02522775,0.162014,0.975087813615956,0.709801961185723,1.33952327022884,0.876258924392553,0.985924090872315
"CD11b_low_Neutrophils_region",71,55,0.02362667,0.1576273,1.02390799106102,0.751775762105143,1.39454825096102,0.880851841817699,0.985924090872315
"Unidentified_vascular_contact",76,59,0.02162235,0.1445693,1.02185780416665,0.769720205786023,1.35658823048563,0.88110866620689,0.985924090872315
